,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME
2010-04-21,9.257847885000002,9.2946335625,9.136419435,9.223562205,324158032.1580321,12.425701860000002,12.714273,12.19855923,12.63570165,8916307.916307915,9.78,9.9,9.49,9.78,4519300.0,146.34085224,147.49435344,145.26425112,146.8791528,1482175.0,82.37776534505856,83.66311939212864,81.64875857209344,83.18350967307262,1142400.0
2010-04-22,9.51284763,9.5267761875,9.14999085,9.220705065,240083356.08335605,14.321414250000002,14.64141393,12.999987,12.999987,28024948.024948023,9.86,9.9,9.46,9.6,3844900.0,145.7256516,146.110152,143.11104888,145.49495136000004,2126437.5,81.8214180709536,81.93652440352705,80.7758688834115,81.54324443390112,1140300.0
2010-04-23,9.6724903275,9.720704565000002,9.5360618925,9.5360618925,229712565.7125657,14.247128610000004,14.36569992,13.771414800000002,14.287128570000002,8887572.887572886,9.76,9.85,9.61,9.81,3453500.0,146.64845256,146.8791528,144.5721504,145.03355087999995,1563300.0,83.91251644603777,83.95088522356222,81.13078007551296,81.96530098667041,1483100.0
2010-04-26,9.624990375,9.730704555,9.5782047075,9.713561715,145187873.18787318,15.45284169,15.66998433,14.35569993,14.35569993,12832090.83209083,9.97,10.15,9.71,9.81,4921600.0,148.4171544,148.95545496,146.8791528,147.64815359999997,1876000.0,83.84537108536992,85.15950171558336,83.62475061460415,83.9317008348,1418500.0
2010-04-27,9.366419205,9.564633292500002,9.30427641,9.53570475,198064862.06486204,14.58141399,15.132842010000005,14.51998548,15.00855642,10435288.435288437,9.58,10.06,9.53,9.82,4675100.0,143.80314959999995,149.87825592,143.03414880000005,147.95575391999995,2703887.5,80.9101596047472,83.96047741794337,80.61280157893249,83.31780039440831,1940200.0
2010-04-28,9.3428478,9.428562,9.1574908425,9.39284775,225469749.46974945,14.19855723,14.65855677,13.9714146,14.41569987,6788977.788977789,9.55,9.8,9.36,9.64,3718000.0,145.7256516,146.72535263999995,143.41864919999998,143.49554928,2201700.0,81.4377302957088,81.84060245971583,80.45932646883455,81.26507079684862,1521600.0
2010-04-29,9.59427612,9.6428475,9.3574906425,9.394633462500002,159257467.25746724,14.734270980000002,14.849985150000002,14.19427152,14.40141417,5486542.486542487,9.72,9.78,9.59,9.7,2745700.0,149.87825592,149.87825592,146.34085224,146.4946524,1611975.0,82.73267653715999,83.07799553488032,81.26507079684862,81.64875857209344,1777700.0
2010-04-30,9.32570496,9.6632046225,9.32141925,9.633561795,164867440.86744085,14.10998589,14.83855659,14.08712877,14.83569945,4033271.033271032,9.06,9.7,9.06,9.7,5461000.0,145.03355087999995,151.4931576,144.5721504,149.87825592,3632612.5,85.04439538300991,86.74221378846815,82.96288920230687,83.10677211802367,3435100.0
2010-05-03,9.5124904875,9.56713329,9.3889191825,9.443561985,122079926.07992607,14.56998543,14.829985170000002,14.144271570000004,14.27998572,3979678.979678978,9.29,9.38,9.03,9.18,5348800.0,148.10955408,148.72475472,145.80255168,145.80255168,1392337.5,86.32015723569887,87.27937667381089,85.35134560320577,85.370529991968,1832900.0
2010-05-04,9.23856219,9.3817763325,9.1703479725,9.37284777,199648599.6485996,14.19427152,14.398557030000005,13.97855745,14.28855714,4700210.7002107,8.68,9.05,8.54,9.05,7144700.0,142.88034864,146.57155247999995,141.11164680000005,146.4946524,2421712.5,83.01085017421251,84.5072324976672,81.79264148781023,84.5072324976672,1672400.0
2010-05-05,9.1417765725,9.218562210000002,8.8832054025,9.03141954,244114212.1142121,14.032843110000002,14.51855691,13.75284339,13.929986070000002,3898072.898072898,8.58,8.88,8.35,8.45,5875900.0,139.1891448,142.18824791999995,137.88184343999998,140.03504568,2526550.0,79.50010703072256,81.53365223952,78.98212853414209,81.27466299122976,2514600.0
2010-05-06,8.7946340625,9.2224907775,7.1196357375,9.0714195,386680694.6806946,13.85284329,14.41569987,12.857130000000002,13.8714147,7656292.656292655,8.27,8.72,7.81,8.57,7762500.0,133.11403847999998,139.26604487999998,118.4261232,137.88184343999998,4725512.5,77.14042721296704,80.22911380368768,71.54817788877408,79.2315255880512,3881600.0
2010-05-07,8.423563005000002,8.8060626225,8.043920527500001,8.714277000000001,493330533.33053327,13.01284413,14.285700000000002,12.921415650000002,13.857129,7261401.261401261,8.38,8.67,7.93,8.3,10153200.0,129.80733504,136.03624152,127.03893216,134.49823991999995,4637800.0,77.32267890620831,78.24352956679583,74.62727228511359,76.74714724334112,3499400.0
2010-05-10,9.0710623575,9.0946337625,8.8760625525,8.9703481725,310792386.79238683,13.928557500000002,13.992843150000002,13.57855785,13.78284336,5828576.828576827,8.99,9.03,8.81,8.91,9879000.0,138.72774432,141.26544696,137.49734303999998,138.95844456,4062737.5,80.72790791150591,81.81182587657248,79.7015431127261,80.91975179912829,2832800.0
2010-05-11,9.16141941,9.2817764325,8.947133910000002,8.999991000000003,258951426.9514269,14.25998574,14.592842550000002,13.664272050000005,13.664272050000005,6463764.463764464,9.07,9.28,8.75,8.88,6390800.0,138.420144,141.03474672,137.03594256,137.2666428,1907200.0,79.64398994643936,81.09241129798848,79.26989436557568,79.76868847339391,1675800.0
2010-05-12,9.3603477825,9.39713346,9.2396336175,9.27284787,184551684.55168453,15.40427031,15.41569887,14.492842650000002,14.52712833,7452417.452417453,9.49,9.57,9.15,9.16,5764000.0,141.80374752,142.26514799999995,138.95844456,138.95844456,1774187.5,81.29384737999199,81.53365223952,79.855018222824,79.855018222824,1470200.0
2010-05-13,9.22713363,9.46427625,9.1574908425,9.40284774,188123396.1233961,15.715698570000002,17.067125790000002,15.328556099999998,15.4428417,20984977.984977987,9.42,9.77,9.32,9.47,5518400.0,138.8046444,141.72684744,138.18944376,141.64994736,1836725.0,80.01808552730304,81.3418083518976,79.84542602844287,80.814237660936,1303300.0
2010-05-14,9.064990935,9.159633697500002,8.910705375000003,9.1146337425,201495509.49550948,14.36569992,15.01284213,14.289985710000002,15.00284214,8798840.798840797,8.8,9.28,8.57,9.27,10215100.0,135.65174112,138.72774432,133.88303928,138.18944376,2400625.0,78.61762514765951,79.7015431127261,77.00613649163135,79.53847580824706,1917700.0
2010-05-17,9.079276635,9.148562280000002,8.846776867500003,9.07713378,227297031.29703128,15.19284195,15.291413280000002,14.49427122,14.495699790000002,8304535.304535304,8.85,8.87,8.47,8.8,5774900.0,135.03654048,136.19004168,131.42223672,135.34414080000002,2146937.5,77.24594135115936,79.20274900490783,76.08528583104382,78.9437597566176,2163400.0
2010-05-18,9.012848130000002,9.23284791,8.939276775000002,9.177847965000002,258449554.4495544,14.572842570000002,15.38855604,14.37712848,15.055699230000002,7290115.290115287,8.42,9.01,8.37,8.97,5150500.0,132.57573792,137.42044296,131.19153648,136.42074191999998,2246787.5,77.62962912640417,79.38500069814913,77.29390232306496,78.55047978699169,2225400.0
2010-05-19,8.869276845000002,9.03141954,8.7446341125,8.907848235,387073059.07305896,14.372842770000002,14.92712793,13.90855752,14.434271280000004,5920437.92043792,8.47,8.62,8.2,8.25,5462700.0,132.72953808,133.65233904,128.807634,131.19153648,3383875.0,76.29631410742849,77.67759009830976,74.98218347721505,77.217164768016,2138400.0
2010-05-20,8.483562945000001,8.707848435,8.4360629925,8.621419950000002,449067613.067613,13.55998644,13.992843150000002,13.285701,13.82141475,8207361.207361206,8.12,8.37,8.0,8.25,6536600.0,125.03953008,129.34593456,124.96263,129.1921344,4074575.0,74.41624400872895,76.3538672737152,73.4858011537603,74.65604886825695,2947800.0
2010-05-21,8.6517770625,8.731419840000001,8.262491737500001,8.273206012500001,434632030.6320306,14.20998579,14.28427143,12.97998702,13.061415510000002,8271586.271586271,8.4,8.54,7.75,7.82,7041400.0,126.26993136000002,126.34683144,120.3486252,120.3486252,5497062.5,76.17161558047391,76.46897360628864,72.7567943807952,72.78557096393855,3345000.0
2010-05-24,8.81284833,8.960705325000003,8.794991205,8.830705455,247191359.1913592,14.51712834,14.90712795,14.287128570000002,14.48284266,4993678.993678994,8.09,8.56,8.07,8.33,3992900.0,123.11702808,126.03923112,122.80942776,124.96263,2179975.0,74.72319422892481,76.3538672737152,74.59849570197024,76.20998435799841,1902800.0
2010-05-25,8.757848385,8.812491187500003,8.4703486725,8.553562875,356589708.58970857,14.999985,14.999985,13.857129,13.928557500000002,7129899.129899127,8.15,8.15,7.69,7.76,6048800.0,122.6556276,122.80942776,117.272622,119.195124,3217037.5,75.72078244456128,75.80711219399136,71.84553591458881,72.67046463136512,2511800.0
2010-05-26,8.716062712500001,9.004276710000003,8.70570558,8.935705350000003,288298312.29831225,14.9714136,15.54427017,14.799985199999998,15.34998465,10974456.974456972,8.22,8.58,8.18,8.37,7388600.0,123.11702808,126.80823191999998,122.88632784,125.3471304,2427987.5,74.99177567159616,77.11165062982369,74.76156300644928,76.66081749391105,1973900.0
2010-05-27,9.0482052375,9.0674909325,8.896776817500003,8.954633902500003,231737331.7373317,15.56284158,15.56998443,15.071413500000002,15.428556,5018767.018767019,8.8,8.8,8.4,8.4,4251200.0,128.11553328,128.26933344,125.42403047999998,126.26993136000002,2136300.0,79.06845828357217,79.15478803300223,76.4497892175264,76.70877846581666,2227900.0
2010-05-28,9.184276530000002,9.26427645,9.0482052375,9.26427645,263029211.02921093,15.878555550000002,16.27712658,15.464270250000002,15.552841590000002,7583982.583982582,8.57,8.87,8.45,8.87,5565900.0,125.7316308,128.26933344,124.27052928,128.11553328,2301037.5,79.14519583862112,80.45932646883455,78.29149053870145,79.13560364423999,2247100.0
2010-06-01,9.3153478275,9.497847645,9.24856218,9.2746335825,285826077.8260778,15.327127530000002,15.878555550000002,15.299984699999998,15.60855582,4491687.491687492,8.14,8.41,8.14,8.36,6304000.0,122.88632784,126.96203208,122.50182744,125.11643016,2258587.5,76.80470040962783,80.03726991606527,76.75673943772223,77.9749481241245,2238800.0
2010-06-02,9.4267762875,9.457133400000002,9.298204987500002,9.454990545,224680372.68037263,15.841412730000002,15.86569842,14.9714136,15.5571273,4686952.686952687,8.54,8.54,8.11,8.23,4414200.0,125.7316308,126.03923112,122.6556276,124.11672912,1809350.0,78.51211100946719,78.58884856451616,76.18120777485505,77.63922132078527,2399700.0
2010-06-03,9.40713345,9.4839190875,9.300704985,9.4710619575,200774648.7746488,15.98141259,16.368555060000002,15.705698580000002,15.99141258,4900242.9002429005,8.69,8.72,8.36,8.59,3596800.0,126.5006316,126.73133184,124.80882984,126.03923112,1468262.5,79.53847580824706,80.00849333292193,76.93899113096352,78.50251881508608,1817900.0
2010-06-04,9.14713371,9.3532049325,9.0939194775,9.2282050575,243775579.7755797,15.68284146,16.37998362,15.364270350000002,15.69712716,6561708.561708561,8.1,8.66,8.02,8.4,6749400.0,120.81002568,123.57842856,119.65652448,123.4246284,3391725.0,75.22198833674305,78.43537345441823,74.42583620311008,77.60085254326081,2721600.0
2010-06-07,8.965348177500003,9.2553478875,8.948205337500003,9.22713363,285816949.8169498,15.592841550000005,16.175698110000006,15.32141325,15.6856986,7581133.581133583,7.71,8.21,7.64,8.17,4817700.0,118.50302328,120.96382584,118.19542296,120.81002568,2327125.0,75.52893855693888,77.16920379611041,75.30831808617313,75.44260880750879,1837800.0
2010-06-08,8.9067768075,9.064276650000002,8.7732055125,9.049276665,321393449.39344937,15.76141281,16.0714125,15.328556099999998,15.86712699,6401926.401926401,7.77,7.87,7.42,7.75,6645400.0,118.96442376,119.50272431999998,115.7346204,118.50302328,2393375.0,76.82388479839007,77.02532088039361,74.92463031092832,75.3946478356032,1713800.0
2010-06-09,8.6857056,8.996419575,8.660705625,8.984276730000003,279817887.8178878,16.489983510000002,16.837126020000003,16.03855539,16.13998386,11275681.275681276,7.61,8.05,7.58,7.94,5016500.0,117.81092256,120.7331256,117.04192176,119.81032464,2002000.0,76.70877846581666,78.61762514765951,76.16202338609281,77.8982105690755,2094900.0
2010-06-10,8.946776767500003,8.9632053225,8.64999135,8.7432055425,257747929.7479297,16.951411620000002,17.12569716,16.62998337,16.814268900000002,7080710.08071008,8.01,8.03,7.74,7.8,4050200.0,120.57932544,122.04042696,119.34892416,119.81032464,2097000.0,80.08523088797088,80.23870599806881,78.24352956679583,78.27230614993918,2160100.0
2010-06-11,9.05284809,9.066419505,8.8353483075,8.8632054225,166417186.4171864,17.241411330000002,17.36426835,16.658554770000002,16.78284036,7493640.493640493,8.12,8.17,7.81,7.86,3584400.0,119.65652448,119.9641248,118.27232304,119.34892416,1762287.5,81.54324443390112,81.63916637771231,78.98212853414209,79.05886608919104,1785600.0
2010-06-14,9.0732052125,9.254990745,9.0717766425,9.142848,184949592.9495929,18.115696170000003,18.27855315,17.5428396,17.628553800000006,9562919.562919565,8.28,8.45,8.24,8.31,3847600.0,118.34922312,122.11732704,118.04162279999998,121.42522632,1900387.5,81.25547860246752,83.63434280898528,81.15955665865631,82.63675459334881,2060000.0
2010-06-15,9.2796335775,9.2803478625,9.124990875,9.129276585,166483966.48396647,17.642839499999994,17.86426785,17.462839680000002,17.857125,9085813.085813085,8.83,8.87,8.36,8.38,4805000.0,121.34832624,121.8866268,118.19542296,119.34892416,1933175.0,83.20269406183488,83.50005208764959,81.70631173838018,81.773457099048,1826800.0
2010-06-16,9.5446333125,9.5624904375,9.3089192625,9.32141925,237048153.04815304,17.809982190000003,17.9856963,17.14712571,17.5428396,8099596.099596099,8.9,9.19,8.65,8.74,4395500.0,121.8866268,123.65532863999998,120.11792496,120.81002568,2192912.5,83.52882867079295,84.20028227747136,81.97489318105151,82.49287167763201,1319000.0
2010-06-17,9.709633147500002,9.746418825,9.6253475175,9.664633192500002,294124222.1242221,17.97998202,18.2571246,17.7714108,17.93569635,5164808.164808163,8.91,9.04,8.71,9.01,3356400.0,122.34802728,122.50182744,120.3486252,121.96352688,1624900.0,83.08758772926144,84.03721497299232,82.06122293048159,83.55760525393632,1471600.0
2010-06-18,9.791418780000004,9.82141875,9.693918877500002,9.722490277500002,302681254.6812547,18.05998194,18.1571247,17.78998221,17.989982010000006,6308735.308735307,8.83,9.05,8.77,8.91,3565400.0,122.6556276,123.4246284,121.96352688,123.040128,3141550.0,83.43290672698177,83.97006961232448,82.68471556525441,83.14514089554817,2292800.0
2010-06-21,9.655347487500002,9.96427575,9.597847545,9.9196329375,260116284.11628407,16.998554430000002,18.09426762,16.774268940000002,18.005696280000006,6688506.688506687,8.8,9.15,8.71,9.05,4006100.0,123.8091288,126.5006316,123.27082824,124.57812959999998,1634000.0,82.30102779000957,85.20746268748896,81.6295741833312,84.71826077405183,1639500.0
2010-06-22,9.7653473775,9.85570443,9.6967760175,9.72284742,227690795.6907957,16.63284051,17.18998281,16.30141227,17.17712568,7678286.678286677,8.58,9.01,8.54,8.82,3450900.0,121.42522632,124.34742936,121.27142616,123.8091288,1624187.5,80.24829819244992,82.82859848097121,79.98930894415969,82.35858095629631,1630500.0
2010-06-23,9.677490322500002,9.80856162,9.56856186,9.80856162,232046536.04653603,16.824268890000006,16.998554430000002,16.28855514,16.821411750000006,4340396.34039634,8.56,8.79,8.48,8.62,4177700.0,118.34922312,122.19422712,118.19542296,121.117626,2715162.5,80.39218110816672,81.18833324179968,79.3274475318624,79.62480555767712,1229900.0
2010-06-24,9.597847545,9.756418815000002,9.574990425,9.677490322500002,231446915.44691545,16.46426925,16.82284032,16.37569791,16.69712616,4084308.084308084,8.13,8.56,8.05,8.53,4977800.0,115.96532064,118.8106236,115.50392016,118.11852288,3109000.0,78.13801542860351,80.55524841264577,77.77351204212096,80.30585135873666,1628100.0
2010-06-25,9.4989190725,9.6524903475,9.49427622,9.643561785,181089005.08900508,16.85426886,16.945697340000002,16.0714125,16.487126370000002,5573412.573412573,8.09,8.19,7.93,8.18,4438700.0,114.65801928,116.5036212,113.96591856,116.19602088,4630112.5,78.39700467689377,79.31785533748128,77.3130867118272,78.416189065656,3133800.0
2010-06-28,9.582133275,9.6339189375,9.4482048375,9.53427618,187460971.46097144,16.802840340000003,17.11712574,16.60712625,16.95284019,3646877.6468776464,8.05,8.24,7.96,8.15,2718500.0,115.35012,116.8881216,114.65801928,114.9656196,1550875.0,77.61044473764191,78.97253633976095,77.35145548935171,78.97253633976095,1132300.0
2010-06-29,9.14570514,9.4424905575,9.082133775,9.4374905625,375543319.54331946,16.08284106,16.54712631,16.01284113,16.48855494,5704018.704018704,7.48,7.91,7.42,7.91,6187300.0,111.35131584,113.58141816,109.81331424,113.427618,3338625.0,75.31791028055424,77.13083501858591,74.7327864233059,76.4497892175264,2192300.0
2010-06-30,8.9832053025,9.2132050725,8.9289196425,9.169276545,244422716.4227164,15.52141305,16.18426953,15.434270280000002,15.71284143,9064435.064435065,7.32,7.64,7.3,7.54,4854100.0,110.88991536,112.96621752,110.3516148,111.04371552,2380712.5,74.00377965034082,76.24835313552288,73.92704209529181,75.37546344684095,2250000.0
2010-07-01,8.87427684,9.0996337575,8.68713417,9.075348067500002,305343749.34374934,15.66569862,15.77998422,14.75998524,15.5428416,7014679.014679014,7.39,7.53,7.1,7.34,4790900.0,108.58291296,110.96681544,106.66041096,110.12091456,2781437.5,73.620091875096,74.82870836711713,72.36351441116928,74.35869084244223,1979900.0
2010-07-02,8.82141975,8.9617767525,8.6857056,8.948205337500003,202028686.028686,15.297127560000002,15.90141267,15.19712766,15.808555620000002,3156590.1565901563,7.17,7.48,7.02,7.48,4112100.0,106.73731104,109.582614,105.73761,108.65981304,2296037.5,73.25558848861345,74.64645667387583,72.63209585384064,74.13807037167648,1388000.0
2010-07-06,8.879633977500003,9.028562400000002,8.7917769225,8.973205312500003,198051534.05153403,15.32427039,15.91569837,15.19855623,15.628555800000004,4322021.322021321,7.04,7.42,6.96,7.41,4984300.0,107.42941176,109.9671144,106.19901048,108.35221272,2360787.5,73.859896734624,75.19321175359967,72.96782265717984,73.95581867843521,1743600.0
2010-07-07,9.2417764725,9.2417764725,8.9196339375,8.950705335,221870513.87051383,16.92284022,16.92712593,15.325698960000002,15.54569874,8062209.062209061,7.38,7.41,7.04,7.06,3948600.0,112.42791696,112.73551728,107.42941176,107.50631184,2709400.0,76.33468288495297,76.37305166247744,74.10929378853312,74.25317670424992,1720300.0
2010-07-08,9.2174907825,9.389276325,9.1032051825,9.377847765,223415415.41541544,16.711411860000002,17.535696750000003,16.455697830000002,17.07855435,6678314.678314677,7.37,7.51,7.22,7.5,3705500.0,114.04281864,116.65742136,112.04341656,114.50421912,2229050.0,77.61044473764191,77.78310423650207,76.63204091076767,77.32267890620831,1470400.0
2010-07-09,9.27570501,9.2817764325,9.11284803,9.176419395,124597772.59777258,16.78284036,16.834268880000003,16.3428408,16.597126260000003,3389487.389487388,7.34,7.35,7.15,7.28,3424000.0,114.9656196,115.27321992,113.427618,115.04251968,1097225.0,77.80228862526431,78.15719981736576,77.17879599049151,77.83106520840771,1226300.0
2010-07-12,9.1932050925,9.35141922,9.1024908975,9.2332050525,160412048.4120484,17.05426866,17.214268500000006,16.72998327,16.849983150000003,4153790.1537901536,7.36,7.59,7.35,7.37,5642000.0,114.81181944,115.27321992,113.73521832,114.5811192,894600.0,77.61044473764191,78.45455784318048,77.03491307477472,77.62003693202305,885300.0
2010-07-13,9.0039195675,9.1571337,8.8010626275,9.1503479925,361114485.1144851,17.27426844,17.38712547,16.83569745,17.345696940000003,4951195.951195952,7.52,7.69,7.43,7.59,6236500.0,116.96502168,117.96472272,116.58052128,117.11882184,1385887.5,78.9437597566176,79.28907875433792,78.30108273308254,78.79987684090081,1194000.0
2010-07-14,9.0310623975,9.13570515,8.89284825,8.9103482325,249578557.57855755,17.571410999999998,17.70141087,17.014268700000002,17.217125640000006,3913731.9137319135,7.44,7.82,7.33,7.82,7510400.0,116.8881216,117.65712240000002,115.88842056,117.272622,1177825.0,78.72313928585184,79.31785533748128,78.0325012904112,78.3298593162259,914300.0
